Date,MSFT,AAPL,NFLX,WFC,ABT,GOOG,AMZN,JNJ,GS
2012-10-16,24.6127758,20.13999557,9.435714722,26.21656609,29.56846428,370.9595642,243.9400024,55.63354111,108.8624649
2012-10-17,24.69623375,19.97943687,9.788571358,26.79172707,28.30177116,376.3344116,247.4900055,56.79340744,110.3643646
2012-10-18,24.62111855,19.60843277,9.622857094,26.8694458,27.31793022,346.2023621,244.8500061,58.00925064,110.5675964
2012-10-19,23.90334892,18.9017601,9.282856941,26.69068718,27.11706543,339.6220093,240,57.48134232,109.2158661
2012-10-22,23.36919785,19.65151978,9.697142601,26.8150425,26.97768784,338.0678406,233.7799988,57.41734314,108.4648972
2012-10-23,23.41093063,19.01086044,9.745714188,26.32537842,26.7932148,338.9046936,234.3099976,56.70540619,105.1341705
2012-10-24,23.28573608,19.11841011,8.588571548,26.20879745,26.87520599,337.3854065,228.4900055,56.58543777,105.8144379
2012-10-25,23.26904488,18.89245987,8.787142754,26.47306061,26.96538734,337.6145325,222.9199982,56.90538788,105.7702866
2012-10-26,23.54446983,18.72074318,9.93999958,26.4031105,26.84240341,336.3144226,238.2400055,56.71341705,105.5228958
2012-10-31,23.81988907,18.45171165,11.31999969,26.18546867,26.85060883,338.8797913,232.8899994,56.64943314,108.1291733
2012-11-01,24.63781357,18.48952866,11.09857178,26.47306061,26.83011055,342.5111694,232.1399994,57.19337463,110.3025208
2012-11-02,24.62111855,17.87769318,10.98571396,26.2243309,26.62924576,342.6755676,232.4199982,56.71341705,108.8889618
2012-11-05,24.72961998,18.12007332,11.1771431,26.44197083,26.6620388,340.204834,234.3300018,56.62541962,109.622261
2012-11-06,24.92158699,18.06521416,10.90999985,26.67513657,26.57185555,339.5871582,237.5599976,56.80140305,111.5393829
2012-11-07,24.27058792,17.37398911,11.09714317,25.74425316,26.44887733,332.3143921,232.0599976,56.26547241,104.2330246
2012-11-08,24.04523849,16.74347878,10.85285759,25.30617523,26.02254868,324.9270935,227.3500061,55.71353531,101.8387909
2012-11-09,24.06193161,17.03336143,11.12857151,25.30617523,26.58005142,330.2770386,226.3099976,55.88952255,102.616272
2012-11-12,23.55281067,16.90164948,11.17000008,25.32182312,26.59235382,331.7066956,226.4700012,55.7375412,103.5792313
2012-11-13,22.79549026,16.90383148,11.37285709,25.04803467,26.51446342,328.2944641,226.6000061,55.60155106,102.8989716
2012-11-14,22.58512115,16.7163868,11.39714241,24.58649826,26.1291256,325.0566101,222.9499969,55.40956879,100.9287949
2012-11-15,22.43365479,16.36579514,11.64000034,24.69601822,25.90776253,322.4214783,220.6000061,55.2495842,101.9889832
2012-11-16,22.31585121,16.42993736,11.55714321,24.98544884,25.77658844,322.3816223,225.2299957,55.34557343,102.3423615
2012-11-19,22.49255562,17.61466408,11.62285709,25.34530067,25.79298592,332.8573608,229.7100067,55.39357758,104.5157242
2012-11-20,22.47572517,17.46459579,11.77142811,25.75207138,25.85856628,333.7340698,233.7799988,55.72952652,104.3302231
2012-11-21,22.67768288,17.48918915,11.85714245,25.49392319,25.96105194,331.6917419,238.0299988,55.66555405,103.9856644
2012-11-23,23.30878639,17.79432869,11.85000038,25.97110176,26.42837906,332.7378235,239.8800049,56.1335907,106.2915192
2012-11-26,23.04793358,18.35571098,11.72285748,25.73642349,26.38328362,329.3405457,243.6199951,55.75429916,106.8481293
2012-11-27,22.78708076,18.20781898,11.86857128,25.52521706,26.26031303,334.1026917,243.3999939,55.52835083,104.6129074
2012-11-28,23.022686,18.15052223,11.74714279,25.66602135,26.46936989,340.5585022,247.1100006,55.91571045,105.8727951
2012-11-29,22.67768288,18.35041618,11.6257143,25.93981171,26.678442,344.6531677,251.2700043,55.85920334,105.3404541
2012-11-30,22.39999771,18.22338104,11.67285728,25.8224678,26.64564323,347.8810425,252.0500031,56.27077103,104.5064392
2012-12-03,22.2401123,18.25171471,10.85714245,25.61908913,26.35459137,346.3268738,250.3300018,56.2062149,105.0476837
2012-12-04,22.1896286,17.92976761,12.37857151,25.61126137,26.39558601,344.224762,252.4900055,56.37568665,103.4328918
2012-12-05,22.44206429,16.77586365,11.90999985,25.79900551,26.4570694,342.6257629,253.9600067,56.46445847,103.9208679
2012-12-06,22.49255562,17.0389595,12.31000042,25.92417145,26.47347069,344.2745667,253.3699951,56.52901077,103.9829712
2012-12-07,22.26535797,16.60336876,12.28285694,25.99456787,26.86290932,340.8274841,253.2700043,56.85181046,103.4240341
2012-12-10,22.66926384,16.49656868,12.11428547,25.85375977,26.7809124,341.4302368,247.7700043,56.9728508,103.8144226
2012-12-11,22.98902893,16.85681534,12.29714298,26.04150772,27.12526703,347.1388245,250.6900024,57.37634659,105.4557877
2012-12-12,22.92170906,16.78239822,12.96142864,26.20578194,27.05967331,347.4775696,251.7599945,57.26337051,104.7726364
2012-12-13,22.81231689,16.49251747,13.22285748,26.01803589,26.77682877,350.0379639,251.25,57.09391403,105.1363983
2012-12-14,22.5598793,15.87290764,13.32857132,25.93199348,26.78911781,349.669342,249.1900024,57.04547501,105.8993988
2012-12-17,22.80390167,16.15437889,13.52857113,26.89417458,26.72763062,359.04422,253.8600006,57.24723816,109.5636368
2012-12-18,23.19098282,16.62360573,13.66285706,27.34788704,27.02688026,359.1886597,260.3999939,57.2552948,113.3609848
2012-12-19,22.98060417,16.3872776,13.42571449,27.08191681,26.78502083,358.7104797,257.9899902,56.99705124,112.8996201
2012-12-20,23.29195595,16.2446804,13.35714245,27.42611504,26.87110329,359.8312683,261.5,57.09391403,115.0910797
2012-12-21,23.098423,16.16995239,13.04857159,26.97240257,27.07607651,356.4788208,256.9200134,56.70653915,113.9554062
2012-12-24,22.77024269,16.19610214,12.89000034,26.92546844,26.83831215,353.4252625,258.6199951,56.50479507,113.1569061
2012-12-26,22.60194778,15.97285938,12.94999981,26.85506058,26.67023849,353.1114502,248.6300049,56.62584686,112.8197937
2012-12-27,22.68609619,16.03700256,12.9285717,26.73771858,26.66614151,351.8262634,248.3099976,56.56129074,112.3850327
2012-12-28,22.34109116,15.86668301,12.76142883,26.52650452,26.40788078,348.697998,245.1799927,56.06903839,111.3647156
2012-12-31,22.47572517,16.5697403,13.22714329,26.73771858,26.85060883,352.3692322,250.8699951,56.5693512,113.1746368
2013-01-02,23.24147224,17.09469414,13.14428616,27.41829491,27.38297844,360.2745972,257.3099976,57.16652298,116.8122864
2013-01-03,22.93012047,16.8789196,13.79857159,27.19142723,28.42532349,360.4838257,258.480011,57.08582687,116.1734924
2013-01-04,22.50097084,16.40876389,13.71142864,27.33224869,28.25444794,367.6071167,259.1499939,57.73947906,119.3408813
2013-01-07,22.45890236,16.31223869,14.17142868,27.1992569,28.4851265,366.0031433,268.4599915,57.61844635,119.1190491
2013-01-08,22.34109116,16.35614967,13.88000011,27.15231514,28.4936676,365.2808228,266.3800049,57.62651062,118.0455399
2013-01-09,22.46731186,16.10052109,13.70142841,27.15231514,28.68163872,367.6818237,266.3500061,57.88474655,119.1723099
2013-01-10,22.26535797,16.30010033,14,27.69207573,28.9208622,369.3555603,265.3399963,58.25595856,121.8783264
2013-01-11,22.57670403,16.20015526,14.47000027,27.45739555,28.62917519,368.6133423,267.9400024,58.38506317,121.6654282
2013-01-14,22.62719536,15.62257481,14.77857113,27.1992569,28.6205883,360.2745972,272.730011,58.55452728,120.778183
2013-01-15,22.89645958,15.12969303,14.52714252,27.46522331,28.32889557,361.1114807,271.8999939,58.40119171,120.2990875
2013-01-16,22.75341988,15.75770569,13.92571449,27.44958496,28.05435753,356.2596436,268.9299927,58.57068253,125.1788254
2013-01-17,22.93012047,15.6515274,13.95714283,27.40264511,28.12298965,354.3318787,270.480011,58.8289032,125.1078415
2013-01-18,22.93012047,15.56809139,14.16714287,27.32441711,28.08867264,350.9396057,272.1199951,59.09521103,128.1599274
2013-01-22,22.84597397,15.716609,13.97285748,27.41046715,28.22594452,350.1226501,270.1900024,58.65944672,129.4907837
2013-01-23,23.23305702,16.00430679,14.7514286,27.34006691,28.14872169,369.3655396,268.1099854,58.78856277,129.1447449
2013-01-24,23.24987984,14.02684975,20.97999954,27.50433922,28.14014244,375.6968079,273.4599915,58.99028778,128.6124268
2013-01-25,23.46025276,13.6961813,24.22285652,27.48869514,28.13156509,375.4277954,283.9899902,59.65201569,128.1688385
2013-01-28,23.48549461,14.00598621,23.15857124,27.46522331,28.31173325,373.9632874,276.0400085,59.40992737,127.8937759
2013-01-29,23.56964302,14.26877308,24.15999985,27.59038353,28.59485054,375.4328003,260.3500061,60.04743958,130.5110626
2013-01-30,23.435009,14.22393703,23.95714378,27.55099487,28.50048256,375.5075073,272.7600098,59.78920364,130.5554047
2013-01-31,23.098423,14.18221378,23.6057148,27.44069862,29.06671333,376.434021,265.5,59.65201569,131.1853485
2013-02-01,23.50233078,14.12399006,23.54285622,27.67705536,29.05813789,386.3518677,265,59.86183548,132.9953003
2013-02-04,23.09000206,13.7721529,24.96285629,27.38554192,28.74069786,378.092804,259.980011,59.80535889,130.8836823
2013-02-05,23.14049149,14.25538731,24.91285706,27.45645142,29.03240395,381.4402771,266.8900146,60.2491951,133.4833069
2013-02-06,23.00585747,14.24013233,26.34428596,27.55099487,29.25545502,383.6470032,262.2200012,60.83828354,134.0777283
2013-02-07,22.95536613,14.66354084,25.99428558,27.3067627,29.50425529,385.5299377,260.230011,60.57200241,133.3146973
2013-02-08,23.18256378,14.87524891,25.85285759,27.480093,29.52142143,391.2186279,261.9500122,60.910923,134.5036011
2013-02-11,23.44342422,15.03026962,25.41285706,27.77946091,29.39273071,389.749115,257.2099915,60.85445404,135.0714264
2013-02-12,23.46025276,14.65351963,25.42142868,27.97643471,29.42704201,388.892334,258.7000122,61.16914368,136.7305145
2013-02-13,23.58646965,14.62564754,26.61000061,27.67705536,29.56430817,389.9682922,269.4700012,61.05617142,137.0942841
2013-02-14,23.59489059,14.61249161,26.77142906,27.74008179,29.77022171,392.4390564,269.2399902,61.17721176,138.3452759
2013-02-15,23.56964302,14.41112232,27.0728569,27.7006855,30.09622955,394.9645691,265.0899963,61.45967102,137.5112762
2013-02-19,23.79872322,14.40579891,28.06428528,27.68492699,29.87316322,401.9185181,269.75,62.10525894,140.7585297
2013-02-20,23.64600372,14.05692005,26.73142815,27.65341187,29.61580086,394.7503662,266.4100037,61.85507202,137.6798401
2013-02-21,23.32359505,13.9695425,26.73571396,27.93703651,29.39273071,396.2796326,265.9400024,62.03262329,133.8647461
2013-02-22,23.55267525,14.11829948,25.69428635,28.22065544,29.64153481,398.3618469,265.4200134,62.02448654,136.7127686
2013-02-25,23.22178078,13.86744499,25.61714363,27.40918159,29.40130424,393.9085388,259.8699951,61.4713707,130.9990082
2013-02-26,23.22178078,14.06067848,26.29857063,27.37767029,29.22113991,393.5897217,259.3599854,61.61776733,131.7557068
2013-02-27,23.59509277,13.92288113,26.33142853,27.67705536,29.39273071,398.396698,263.25,62.08142853,135.0050964
2013-02-28,23.58661079,13.82360268,26.86857224,27.63765335,28.98949814,399.1040649,264.269989,61.91061401,133.3225708
2013-03-01,23.71387482,13.48130417,27.05285645,27.88189125,28.82649803,401.5897522,265.7399902,62.39054489,134.0080566
2013-03-04,23.88356781,13.15497017,25.88714218,28.24429321,29.43562889,409.216156,273.1099854,62.79726028,135.4769745
2013-03-05,24.05325699,13.5022831,25.96142769,28.2679348,29.74448204,417.7342224,275.5899963,63.1714325,136.1713867
2013-03-06,23.83265686,13.33066368,26.13428497,28.40185928,29.40130424,414.1376953,273.7900085,62.9518013,137.2129059
2013-03-07,23.8750782,13.48474407,25.93714333,28.69337082,29.53858185,414.7454224,273.8800049,63.24464798,139.4296722
2013-03-08,23.75630379,13.52045059,26.38571358,28.75640106,29.75305939,414.2074585,274.1900024,63.60255051,136.1891327
2013-03-11,23.64600372,13.71304989,25.77857208,29.25273705,29.96753883,415.8512878,271.2399902,63.80591202,136.4740448
2013-03-12,23.67994499,13.4174118,26.01571465,28.88245201,30.0104351,412.2597351,274.1300049,63.90351105,135.1831512
2013-03-13,23.68842506,13.41491032,27.47999954,28.96911812,30.03616524,411.1140442,275.1000061,63.89538574,135.236618
2013-03-14,23.8750782,13.54487514,26.90999985,29.12668991,30.14771461,409.236084,265.7399902,64.34276581,137.115036
2013-03-15,23.79024124,13.89437962,26.40714264,30.09573746,29.28977394,405.6296082,261.8200073,64.41598511,137.8450012
2013-03-18,23.84114265,14.27207375,26.51285744,29.74907875,28.70638275,402.3867493,257.8900146,64.10688019,135.2721558
2013-03-19,23.90901566,14.23354816,25.90999985,29.53636742,28.77501678,404.1451721,256.4100037,64.14756012,132.50354
2013-03-20,24.02779961,14.15807343,26.14999962,29.49698067,29.00666046,405.8338318,257.2799988,64.62747955,133.6519775
2013-03-21,23.84962463,14.17843151,25.9985714,29.26062012,28.72353935,404.1152649,253.3899994,64.2695694,129.4232941
2013-03-22,23.96840477,14.46592712,25.89999962,29.30788803,28.90370941,403.6420593,257.75,64.86335754,130.5093994
2013-03-25,23.89204979,14.51822853,25.82714272,29.3157711,28.99807549,403.3082886,256.019989,64.81456757,130.0731812
2013-03-26,23.89204979,14.44181156,27.22999954,29.3866806,29.46994591,404.6931152,260.3099976,65.76631165,130.4559937
2013-03-27,24.07021904,14.15807343,27.1771431,29.13456345,29.69299698,399.8313293,265.2999878,66.10794067,131.6133118
2013-03-28,24.27384758,13.86306286,27.04000092,29.14243889,30.30213547,395.6121521,266.4899902,66.31941986,130.9990082
2013-04-01,24.27384758,13.43244362,26.06142807,29.09518051,30.29355049,399.0990906,261.6099854,66.64479065,130.0108948
2013-04-02,24.43504333,13.46000481,25.24142838,29.05578232,30.98848152,405.0019531,263.3200073,67.26302338,130.5806274
2013-04-03,24.23142242,13.52890396,24.2485714,28.89033508,31.16006851,401.5947266,259.0299988,66.75868988,127.6696014
2013-04-04,24.26535988,13.39517784,23.81285667,29.48122025,31.44317627,396.0505066,259.0799866,67.03525543,127.295639
2013-04-05,24.35020828,13.25362206,23.52285767,29.26850128,31.15148354,390.0629578,255.4799957,66.73428345,127.9188156
2013-04-08,24.25688171,13.34788799,23.29428482,29.16608238,31.35739136,385.9782715,258.9500122,65.9777832,128.0345612
2013-04-09,25.12229156,13.3720026,24.19428635,29.5048542,31.45176506,387.3730164,261.1400146,66.31130219,130.4382172
2013-04-10,25.69074631,13.6447773,23.72428513,29.59939766,31.82925415,393.614624,264.769989,66.71799469,133.0555115
2013-04-11,24.55383301,13.6021862,24.7157135,29.55212975,32.09622192,393.7192383,269.8500061,66.96205902,132.7082977
2013-04-12,24.42656517,13.46031666,24.74285698,29.3157711,31.97564125,393.5498657,272.8699951,67.30368805,132.7528534
2013-04-15,24.3417244,13.14870739,25.2142849,28.81154823,31.11447716,389.5050354,267.7200012,66.46583557,130.3847809
2013-04-16,24.57928276,13.34882736,25.12142944,29.19758224,31.34698868,395.2036743,272.3399963,67.87308502,128.2837982
2013-04-17,24.46050644,12.61474133,24.19428635,28.80367088,32.10482788,389.8188782,267.3999939,68.24726105,125.1679611
2013-04-18,24.42656517,12.27807808,23.40285683,28.57519722,31.76036644,381.5249634,259.4200134,67.66158295,123.3874817
2013-04-19,25.25804138,12.23047447,23.33857155,28.9060955,32.03593826,398.4415283,260.3200073,68.727211,123.4943161
2013-04-22,26.15738678,12.48540306,24.90999985,28.93760872,31.76897049,398.5610962,263.5499878,69.00376892,124.206459
